Address,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,HOA / Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"822 New Jersey Ave, Brooklyn, NY 11207",Sold 10/23/2019,"$800,000 ",5 bds,3 ba,"2,000 sqft",Multi Family,1920,1920,,,,,,"$799,340 ","$759,000 - $839,000","+$36,449 (+4.8 %)"
"13215 Rico Pl, Jamaica, NY 11417",Sold 10/23/2019,"$680,000 ",4 bds,2 ba,"1,235 sqft",Single Family,1955,1955,,,Attached Garage,"4,000 sqft",Great solar potentialSun Number™: 86.99,"$679,549 ","$618,000 - $748,000","+$27,557 (+4.2 %)"
"25316 147th Ave, Jamaica, NY 11422",Sold 10/23/2019,"$593,000 ",6 bds,2 ba,"1,440 sqft",Single Family,1960,1960,,,"Off street, Detached Garage","3,049 sqft",Great solar potentialSun Number™: 83.81,"$592,607 ","$539,000 - $652,000","-$2,978 (-0.5 %)"
"10106 Rockaway Beach Blvd, Far Rockaway, NY 11694",Sold 10/23/2019,"$800,000 ",9 bds,6 ba,"2,940 sqft",Single Family,2006,2006,,,,"1,606 sqft",,"$799,470 ","$728,000 - $879,000","-$48,168 (-5.7 %)"
"2654 Haring St, Brooklyn, NY 11235",Sold 10/23/2019,"$966,000 ",5 bds,4 ba,"2,225 sqft",Multi Family,1950,,,,2 spaces,,,"$965,203 ","$917,000 - $1.01M","+$39,496 (+4.3 %)"
"1234 Troy Ave, Brooklyn, NY 11203",Sold 10/23/2019,"$667,800 ",4 bds,3 ba,"1,216 sqft",Townhouse,1930,,Gas,None,3 spaces,"1,900 sqft",,"$667,249 ","$634,000 - $701,000","+$37,250 (+5.9 %)"
"16802 144th Ave, Jamaica, NY 11434",Sold 10/23/2019,"$815,000 ",6 bds,3 ba,"1,700 sqft",Single Family,1925,,,,2 spaces,"3,998 sqft",,"$814,460 ","$741,000 - $896,000","+$17,077 (+2.1 %)"
"8711 116th St, Jamaica, NY 11418",Sold 10/23/2019,"$898,000 ",6 bds,3 ba,550 sqft,Single Family,1910,1910,,,Attached Garage,"5,336 sqft",,"$897,405 ","$817,000 - $987,000","+$4,743 (+0.5 %)"
"351 Quincy St, Brooklyn, NY 11216",Sold 10/23/2019,$1.89M,5 bds,4 ba,"3,375 sqft",Multi Family,1899,1899,,Central,,,,"$1,883,446 ",$1.79M - $1.98M,"-$118,114 (-5.9 %)"
"14730 Jasmine Ave, Flushing, NY 11355",Sold 10/23/2019,"$990,000 ",6 bds,3 ba,"1,648 sqft",Single Family,1925,1925,,,,"3,998 sqft",,"$989,344 ","$900,000 - $1.09M","+$5,124 (+0.5 %)"
"3134 89th St, Flushing, NY 11369",Sold 10/23/2019,$1.14M,7 bds,4 ba,"2,500 sqft",Multi Family,1930,1930,Other,,,,Candidate for a community solar programSun Number™: 23,"$1,139,244 ",$1.04M - $1.25M,"-$31,059 (-2.7 %)"
"10834 68th Rd, Flushing, NY 11375",Sold 10/23/2019,$1.80M,42 bds,2.5 ba,"2,300 sqft",Single Family,1940,1940,,,Attached Garage,"5,000 sqft",,"$1,798,807 ",$1.64M - $1.98M,"+$24,929 (+1.4 %)"
"4552 164th St, Flushing, NY 11358",Sold 10/23/2019,"$890,000 ",4 bds,1.5 ba,"1,426 sqft",Single Family,1940,1940,Other,,Attached Garage,"3,497 sqft",,"$889,410 ","$809,000 - $978,000","-$12,074 (-1.3 %)"
"7348 187th St, Fresh Meadows, NY 11366",Sold 10/23/2019,$1.30M,4 bds,4 ba,"2,800 sqft",Single Family,1935,,Other,Central,3 spaces,"4,000 sqft",,"$1,299,139 ",$1.18M - $1.43M,"+$17,994 (+1.4 %)"
"24036 66th Ave, Flushing, NY 11362",Sold 10/23/2019,"$787,000 ",4 bds,2 ba,"1,520 sqft",Single Family,1975,1975,,Central,,"1,999 sqft",,"$786,478 ","$716,000 - $865,000","-$30,304 (-3.7 %)"
"161 Russell St, Brooklyn, NY 11222",Sold 10/23/2019,$1.70M,6 bds,4 ba,"3,409 sqft",Multi Family,1910,1910,Other,,,,,"$1,698,336 ",$1.61M - $1.78M,"-$294,625 (-14.8 %)"
"10420 Alstyne Ave, Corona, NY 11368",Sold 10/23/2019,"$950,000 ",4 bds,5 ba,"3,100 sqft",Multi Family,1966,1966,,,,,,"$949,370 ","$864,000 - $1.04M","-$52,385 (-5.2 %)"
"8 Perry St, New York, NY 10014",Sold 10/23/2019,$12.6M,5 bds,6 ba,"5,322 sqft",Townhouse,1899,,Forced air,Central,,"2,090 sqft",,"$11,100,912 ",$10.55M - $12.43M,"-$828,199 (-6.9 %)"
"3224 Plunkett Ave, Far Rockaway, NY 11691",Sold 10/22/2019,"$565,500 ",4 bds,2.5 ba,"2,366 sqft",Single Family,1970,1970,Other,,Attached Garage,"3,998 sqft",,"$565,112 ","$514,000 - $622,000",-$854 (-0.2 %)
"1275 Waterview St, Queens, NY 11691",Sold 10/22/2019,"$667,500 ",6 bds,3 ba,"1,800 sqft",Multi Family,1960,1960,Gas,,Attached Garage,,Great solar potentialSun Number™: 95.01,"$667,042 ","$607,000 - $734,000","+$34,378 (+5.4 %)"
"6953 Grand Ave, Flushing, NY 11378",Sold 10/22/2019,$3.8M,11 bds,11 ba,"5,300 sqft",Miscellaneous,1931,1931,,,,,,,,
"7971 78th Ave, Glendale, NY 11385",Sold 10/22/2019,"$885,000 ",5 bds,2 ba,"2,120 sqft",Multi Family,1910,1910,Other,,,,,"$884,394 ","$805,000 - $973,000","+$6,806 (+0.8 %)"
"9205 159th Ave, Jamaica, NY 11414",Sold 10/22/2019,"$645,000 ",4 bds,6 ba,"1,304 sqft",Single Family,1950,1950,,,Attached Garage,"4,560 sqft",,"$644,558 ","$587,000 - $709,000",-$256 (-0.0 %)
"11955 Farmers Blvd, Jamaica, NY 11412",Sold 10/22/2019,"$765,000 ",6 bds,3 ba,"1,518 sqft",Multi Family,1950,1950,,,,,,"$764,476 ","$696,000 - $841,000","+$13,244 (+1.8 %)"
"7971 78th Ave, Glendale, NY 11385",Sold 10/22/2019,"$885,000 ",5 bds,2 ba,"2,120 sqft",Multi Family,1910,1910,Other,,,,,"$884,394 ","$805,000 - $973,000","+$6,806 (+0.8 %)"
"12001 170th St, Jamaica, NY 11434",Sold 10/22/2019,"$905,000 ",6 bds,4 ba,"1,845 sqft",Multi Family,1925,,,,Detached Garage,,,"$904,380 ","$823,000 - $995,000","+$7,964 (+0.9 %)"
"1403 E 5th St, Brooklyn, NY 11230",Sold 10/22/2019,$1.19M,7 bds,5 ba,"2,400 sqft",Single Family,1930,1930,,,Attached Garage,"2,633 sqft",Limited solar potentialSun Number™: 55.05,"$1,188,982 ",$1.13M - $1.25M,"-$99,054 (-7.7 %)"
"6115 Linden St, Ridgewood, NY 11385",Sold 10/22/2019,"$960,000 ",5 bds,3 ba,"3,444 sqft",Multi Family,1925,1925,Other,,,,Candidate for a community solar programSun Number™: 23,"$959,342 ","$873,000 - $1.06M","-$11,354 (-1.2 %)"
"116 Comstock Ave, Staten Island, NY 10314",Sold 10/22/2019,"$520,000 ",4 bds,2 ba,"2,068 sqft",Single Family,1960,1960,Gas,Central,Attached Garage,"2,726 sqft",Candidate for a community solar programSun Number™: 23.02,"$519,785 ","$478,000 - $567,000","-$10,528 (-2.0 %)"
"423 76th St, Brooklyn, NY 11209",Sold 10/22/2019,"$990,000 ",7 bds,2 ba,"2,000 sqft",Multi Family,1925,1925,,,,,,"$989,153 ","$940,000 - $1.04M","-$80,191 (-7.5 %)"
"46 Utah St, Staten Island, NY 10307",Sold 10/22/2019,"$535,000 ",4 bds,4 ba,"1,680 sqft",Multi Family,1995,,Gas,Central,,,,"$534,778 ","$492,000 - $583,000",-$270 (-0.1 %)
"9154 97th St, Jamaica, NY 11421",Sold 10/22/2019,"$541,530 ",4 bds,2 ba,"1,228 sqft",Single Family,1920,1920,,,,"2,000 sqft",,"$541,159 ","$492,000 - $595,000","-$11,693 (-2.1 %)"
"9527 126th St, Jamaica, NY 11419",Sold 10/22/2019,"$730,000 ",6 bds,2.5 ba,"1,993 sqft",Multi Family,1920,1910,,,Attached Garage,,,"$729,500 ","$664,000 - $802,000",-$413 (-0.1 %)
"12004 196th St, Jamaica, NY 11412",Sold 10/22/2019,"$630,000 ",5 bds,3 ba,"2,104 sqft",Single Family,1945,,,,Attached Garage,"3,998 sqft",,"$629,568 ","$573,000 - $693,000","+$4,311 (+0.7 %)"
"13507 222nd St, Laurelton, NY 11413",Sold 10/22/2019,"$540,000 ",4 bds,2 ba,"1,700 sqft",Multi Family,1945,,Gas,Central,,,,"$539,630 ","$491,000 - $594,000",-$104 (-0.0 %)
"1302 Sage St, Far Rockaway, NY 11691",Sold 10/22/2019,"$500,000 ",4 bds,2 ba,"3,632 sqft",Single Family,1948,,,,Detached Garage,"5,052 sqft",,"$776,284 ","$668,000 - $862,000",-$972 (-0.1 %)
"36 Algonkin St, Staten Island, NY 10312",,$1.06M,5 bds,4 ba,"3,800 sqft",Multi Family,1992,,Baseboard,Central,2 spaces,,,"$1,056,563 ","$972,000 - $1.15M","-$17,339 (-1.6 %)"
"111 Johnson Ave, Staten Island, NY 10307",Sold 10/22/2019,"$446,160 ",6 bds,3 ba,"2,700 sqft",Multi Family,1905,1905,,,,,,"$656,019 ","$584,000 - $768,000","+$5,144 (+0.8 %)"
"8311 160th Ave, Jamaica, NY 11414",Sold 10/22/2019,"$660,000 ",4 bds,2 ba,"2,100 sqft",Single Family,1965,1965,,,Attached Garage,"4,320 sqft",Great solar potentialSun Number™: 91.79,"$659,548 ","$600,000 - $726,000","-$13,276 (-2.0 %)"
"131 Wood Ave, Staten Island, NY 10307",Sold 10/22/2019,"$815,000 ",4 bds,3.5 ba,"2,120 sqft",Single Family,2000,2000,Gas,Central,,"6,298 sqft",,"$814,663 ","$749,000 - $888,000","+$2,347 (+0.3 %)"
"249 Beach 127th St, Far Rockaway, NY 11694",Sold 10/22/2019,"$925,000 ",5 bds,4 ba,"2,860 sqft",Multi Family,1950,1950,Other,Central,Attached Garage,,,"$924,366 ","$841,000 - $1.02M","+$4,144 (+0.5 %)"
"8 Massachusetts St, Staten Island, NY 10307",Sold 10/22/2019,"$720,000 ",4 bds,3 ba,"2,400 sqft",Single Family,1970,,Baseboard,Central,Attached Garage,"3,959 sqft",,"$719,702 ","$662,000 - $784,000",-$285 (-0.0 %)
"2105 E 64th St, Brooklyn, NY 11234",Sold 10/22/2019,"$965,000 ",5 bds,4 ba,"2,760 sqft",Single Family,1960,1960,Forced air,,,"1,999 sqft",Candidate for a community solar programSun Number™: 23.05,"$964,174 ","$916,000 - $1.01M","+$9,687 (+1.0 %)"
"1299 E 94th St, Brooklyn, NY 11236",Sold 10/22/2019,"$570,000 ",4 bds,2 ba,"1,656 sqft",Single Family,1925,1925,,,,"2,400 sqft",Candidate for a community solar programSun Number™: 23.05,"$569,512 ","$541,000 - $598,000","-$28,508 (-4.8 %)"
"172 Sea Grass Ln, Far Rockaway, NY 11692",Sold 10/22/2019,"$850,000 ",5 bds,4 ba,"3,270 sqft",Multi Family,2014,2014,Other,Central,Attached Garage,,,"$849,418 ","$773,000 - $934,000","-$22,283 (-2.6 %)"
"1855 E 52nd St, Brooklyn, NY 11234",Sold 10/22/2019,"$715,000 ",4 bds,3 ba,"2,000 sqft",Multi Family,1960,1960,Radiant,,,,Great solar potentialSun Number™: 83.85,"$714,388 ","$679,000 - $750,000",-$453 (-0.1 %)
"11240 196th St, Jamaica, NY 11412",Sold 10/22/2019,"$640,000 ",5 bds,4 ba,"1,744 sqft",Single Family,1930,1930,,,3 spaces,"2,375 sqft",Great solar potentialSun Number™: 77.41,"$639,561 ","$582,000 - $704,000","+$120,640 (+23.2 %)"
"3115 Harding Ave, Bronx, NY 10465",Sold 10/22/2019,"$715,000 ",5 bds,3.5 ba,"3,168 sqft",Multi Family,1970,,Baseboard,,3 spaces,,"WaterSource:,Municipal,Sewer:,Sewer,Candidate for a community solar programSun Number™: 23","$719,539 ","$648,000 - $799,000","+$24,329 (+3.5 %)"
"4619 241st St, Flushing, NY 11362",Sold 10/22/2019,$1.05M,4 bds,3 ba,"1,967 sqft",Single Family,1930,1930,,,Attached Garage,"8,001 sqft",,"$1,049,281 ","$955,000 - $1.15M","-$19,980 (-1.9 %)"
"2581 50th St, Flushing, NY 11377",Sold 10/22/2019,"$930,000 ",4 bds,2 ba,"1,900 sqft",Single Family,1950,2001,,,Attached Garage,"4,260 sqft",,"$929,363 ","$846,000 - $1.02M","-$91,589 (-9.0 %)"
"3241 93rd St, East Elmhurst, NY 11369",Sold 10/22/2019,$1.01M,6 bds,3 ba,"2,093 sqft",Single Family,1945,,Other,,1 space,"1,868 sqft",,"$1,126,179 ","$969,000 - $1.26M","-$4,455 (-0.4 %)"
"6214 Eliot Ave, Middle Village, NY 11379",Sold 10/22/2019,"$835,000 ",5 bds,2.5 ba,"3,120 sqft",Multi Family,1914,,Other,,,,,"$834,428 ","$759,000 - $918,000","+$2,284 (+0.3 %)"
"9403 40th Rd, Flushing, NY 11373",Sold 10/22/2019,$1.42M,9 bds,3.5 ba,"2,910 sqft",Single Family,1920,1920,Other,,Attached Garage,"2,500 sqft",,"$1,419,027 ",$1.29M - $1.56M,"+$24,127 (+1.7 %)"
"5637 Van Cleef St, Flushing, NY 11368",Sold 10/22/2019,$1.25M,6 bds,4 ba,"3,222 sqft",Multi Family,1972,1972,Other,,Attached Garage,,,"$1,249,144 ",$1.14M - $1.37M,"+$9,274 (+0.7 %)"
"14955 20th Rd, Flushing, NY 11357",Sold 10/22/2019,"$715,000 ",4 bds,1 ba,"1,568 sqft",Single Family,1930,1930,,,Attached Garage,"2,500 sqft",,"$714,510 ","$650,000 - $786,000","-$9,330 (-1.3 %)"
"5004 Douglaston Pkwy, Flushing, NY 11362",Sold 10/22/2019,"$998,000 ",4 bds,4 ba,"3,200 sqft",Multi Family,1942,1942,Radiant,,,,Candidate for a community solar programSun Number™: 23.01,"$997,316 ","$908,000 - $1.10M","-$213,045 (-17.6 %)"
"9110 211th Pl, Jamaica, NY 11428",Sold 10/22/2019,"$415,381 ",4 bds,2.5 ba,"1,592 sqft",Single Family,1940,1940,,,Attached Garage,"2,674 sqft",Great solar potentialSun Number™: 93.41,"$610,077 ","$573,000 - $647,000","+$7,941 (+1.3 %)"
"115 Samos Ln, Whitestone, NY 11357",,$2.40M,4 bds,6 ba,"3,060 sqft",Single Family,2004,,Radiant,Central,"Off street, Attached Garage","6,965 sqft",,"$2,398,356 ",$2.18M - $2.64M,"-$129,772 (-5.1 %)"
"3332 112th St, Flushing, NY 11368",Sold 10/22/2019,"$980,000 ",5 bds,3 ba,"2,141 sqft",Multi Family,2007,2007,,,,,Great solar potentialSun Number™: 93.4,"$979,328 ","$891,000 - $1.08M","-$127,883 (-11.6 %)"
"4331 247th St, Flushing, NY 11363",Sold 10/22/2019,"$650,000 ",4 bds,2 ba,"1,065 sqft",Single Family,1930,1925,Other,,Attached Garage,"2,800 sqft",,"$649,263 ","$597,000 - $708,000","-$10,554 (-1.6 %)"
"6409 Clinton Ave, Flushing, NY 11378",Sold 10/22/2019,"$984,000 ",7 bds,4 ba,"3,272 sqft",Multi Family,1920,,Gas,,Off street,,,"$1,274,551 ",$1.15M - $1.44M,"+$3,124 (+0.2 %)"
"6022 Fieldston Rd, Bronx, NY 10471",Sold 10/22/2019,"$925,000 ",5 bds,2.5 ba,"1,823 sqft",Single Family,1932,,Gas,Central,Attached Garage,"2,374 sqft","Sewer:,Municipal,WaterSource:,Municipal,Good solar potentialSun Number™: 61.42","$928,870 ","$836,000 - $1.03M","+$9,695 (+1.1 %)"
"1961 74th St, Brooklyn, NY 11204",Sold 10/21/2019,$1.30M,4 bds,2 ba,"2,044 sqft",Multi Family,1930,1930,,,Attached Garage,,Candidate for a community solar programSun Number™: 23.05,"$1,298,848 ",$1.23M - $1.36M,"-$4,788 (-0.4 %)"
"2165 E 16th St, Brooklyn, NY 11229",Sold 10/21/2019,$1.35M,8 bds,5 ba,"3,120 sqft",Multi Family,1960,,Baseboard,,3 spaces,,,"$1,348,845 ",$1.28M - $1.42M,+$672 (+0.0 %)
"552 E 52nd St, Brooklyn, NY 11203",Sold 10/21/2019,"$760,000 ",4 bds,3 ba,"1,000 sqft",Single Family,1920,,Forced air,,Attached Garage,"1,950 sqft",,"$739,244 ","$702,000 - $776,000","+$4,456 (+0.6 %)"
"4088 Wilder Ave, Bronx, NY 10466",Sold 10/21/2019,"$635,000 ",5 bds,2 ba,"2,287 sqft",Multi Family,1950,,Gas,None,Attached Garage,,"Sewer:,Municipal,WaterSource:,Municipal,Great solar potentialSun Number™: 94.2","$639,184 ","$575,000 - $709,000","-$2,153 (-0.3 %)"
"647 E 221st St, Bronx, NY 10467",Sold 10/21/2019,"$702,000 ",6 bds,2 ba,"2,844 sqft",Multi Family,1905,,Gas,None,5 spaces,,"Sewer:,Municipal,WaterSource:,Municipal,Great solar potentialSun Number™: 79.8","$704,768 ","$634,000 - $782,000","+$8,735 (+1.3 %)"
"66 Moore St, Brooklyn, NY 11206",Sold 10/21/2019,$1.85M,7 bds,2.5 ba,"3,375 sqft",Townhouse,1931,1931,,,,"1,250 sqft",,"$1,524,043 ",$1.25M - $1.83M,"+$21,916 (+1.5 %)"
"516 E 46th St, Brooklyn, NY 11203",Sold 10/21/2019,"$575,000 ",4 bds,3 ba,"1,312 sqft",Single Family,1920,,,,Attached Garage,"2,000 sqft",,"$574,490 ","$546,000 - $603,000","+$89,002 (+18.3 %)"
"2730 Haring St, Brooklyn, NY 11235",Sold 10/21/2019,$1.20M,8 bds,5 ba,"2,968 sqft",Multi Family,1970,,,,Off street,,,"$1,198,936 ",$1.14M - $1.26M,"+$4,076 (+0.3 %)"
"6118 Myrtle Ave, Ridgewood, NY 11385",Sold 10/21/2019,$1.27M,6 bds,4 ba,"4,000 sqft",Multi Family,1915,,,,None,,Great solar potentialSun Number™: 95,"$1,278,161 ",$1.21M - $1.34M,"-$1,232 (-0.1 %)"
"8216 101st Ave, Ozone Park, NY 11416",Sold 10/21/2019,"$930,000 ",4 bds,1 ba,"1,150 sqft",Apartment,1960,1960,Other,,Attached Garage,,,,,
"9725 88th St, Jamaica, NY 11416",Sold 10/21/2019,"$695,000 ",4 bds,2 ba,"1,520 sqft",Multi Family,1920,1920,,,,,,"$694,508 ","$632,000 - $764,000",+$986 (+0.1 %)
"10736 156th St, Jamaica, NY 11433",Sold 10/21/2019,"$732,000 ",6 bds,3 ba,"1,640 sqft",Multi Family,1910,,Gas,,On street,,,"$731,482 ","$666,000 - $805,000","+$18,813 (+2.6 %)"
"11305 210th St, Jamaica, NY 11429",Sold 10/21/2019,"$580,000 ",4 bds,2 ba,"1,520 sqft",Single Family,1935,1935,,,Attached Garage,"6,969 sqft",,"$579,589 ","$527,000 - $638,000","-$6,448 (-1.1 %)"
"551 74th St, Brooklyn, NY 11209",Sold 10/21/2019,$1.27M,6 bds,3 ba,"3,360 sqft",Multi Family,1901,1901,,,,,,"$1,273,870 ",$1.21M - $1.34M,+$47 (+0.0 %)
"10 Center St, Staten Island, NY 10306",Sold 10/21/2019,"$555,000 ",4 bds,2 ba,"1,702 sqft",Single Family,1925,1925,,,2 spaces,"5,500 sqft",Great solar potentialSun Number™: 94.22,"$554,583 ","$521,000 - $588,000","-$87,460 (-13.6 %)"
"13017 Inwood St, Jamaica, NY 11436",Sold 10/21/2019,$1 ,6 bds,5 ba,"2,254 sqft",Multi Family,2005,2005,,,,,Great solar potentialSun Number™: 95.01,"$834,509 ","$776,000 - $901,000","+$47,721 (+6.1 %)"
"1347 Beach Channel Dr, Far Rockaway, NY 11691",Sold 10/21/2019,"$367,500 ",6 bds,4 ba,"2,034 sqft",Single Family,2005,2005,,,,"1,367 sqft",,"$580,690 ","$505,000 - $674,000",
"199 Logan St, Brooklyn, NY 11208",Sold 10/21/2019,"$865,000 ",6 bds,3 ba,"1,768 sqft",Multi Family,1910,,,Central,"Carport, Off street",,Great solar potentialSun Number™: 86.99,"$864,233 ","$821,000 - $907,000","-$9,922 (-1.1 %)"
"22014 137th Ave, Jamaica, NY 11413",Sold 10/21/2019,"$520,000 ",5 bds,2.5 ba,"1,841 sqft",Single Family,1920,1920,,,Attached Garage,"3,794 sqft",,"$615,011 ","$566,000 - $646,000","+$9,516 (+1.6 %)"
"15417 107th Ave, Jamaica, NY 11433",Sold 10/21/2019,"$906,540 ",4 bds,2 ba,"2,160 sqft",Multi Family,2000,,Other,Other,,,Great solar potentialSun Number™: 94.21,"$634,115 ","$545,000 - $691,000","-$34,738 (-5.2 %)"
"173 Cooper St, Brooklyn, NY 11207",Sold 10/21/2019,$1.70M,8 bds,6 ba,"4,000 sqft",Multi Family,1901,,,,,,,"$1,644,253 ",$1.56M - $1.73M,"-$16,436 (-1.0 %)"
"20 Gain Ct, Brooklyn, NY 11229",Sold 10/21/2019,"$608,000 ",4 bds,2 ba,"1,875 sqft",Single Family,1997,,Baseboard,,"Off street, On street","1,800 sqft",,"$607,086 ",,"+$5,526 (+0.9 %)"
"9519 75th St, Jamaica, NY 11416",Sold 10/21/2019,"$815,000 ",4 bds,4 ba,"2,750 sqft",Multi Family,1960,1960,,,Attached Garage,,,"$835,588 ","$794,000 - $877,000","+$1,974 (+0.2 %)"
"13041 127th St, Jamaica, NY 11420",Sold 10/21/2019,"$840,000 ",4 bds,2 ba,"1,496 sqft",Multi Family,1940,1940,,,,,Great solar potentialSun Number™: 94.99,"$839,406 ","$764,000 - $923,000","-$17,881 (-2.1 %)"
"16235 12th Rd, Flushing, NY 11357",Sold 10/21/2019,$1.20M,5 bds,#NAME?,"1,881 sqft",Single Family,2004,1950,Radiant,Central,Attached Garage,"3,998 sqft",,"$1,199,151 ",$1.09M - $1.32M,"-$12,440 (-1.0 %)"
"5343 Browvale Ln, Flushing, NY 11362",Sold 10/21/2019,$1.96M,4 bds,4 ba,"4,500 sqft",Single Family,1995,,Other,Central,4 spaces,2.28 acres,,"$1,958,614 ",$1.78M - $2.15M,"-$91,181 (-4.4 %)"
"6023 74th St, Middle Village, NY 11379",Sold 10/21/2019,"$995,000 ",5 bds,3 ba,"2,080 sqft",Multi Family,1930,1960,,,Attached Garage,,,"$994,296 ","$905,000 - $1.09M","-$47,027 (-4.5 %)"
"1566 Colden Ave, Bronx, NY 10462",Sold 10/21/2019,"$560,000 ",4 bds,3 ba,"1,152 sqft",Single Family,1953,,Baseboard,Wall,,"1,799 sqft","Sewer:,Municipal,WaterSource:,Municipal,Great solar potentialSun Number™: 80.6","$563,690 ","$507,000 - $626,000","+$48,765 (+9.5 %)"
"3563 161st St, Flushing, NY 11358",,$1.14M,5 bds,2 ba,"1,574 sqft",Single Family,1930,1930,,,,"1,868 sqft",,"$1,134,197 ",$1.03M - $1.25M,"+$27,932 (+2.5 %)"
"15903 45th Ave, Flushing, NY 11358",Sold 10/21/2019,"$985,000 ",5 bds,1.5 ba,"2,243 sqft",Single Family,1925,1925,,,,"3,798 sqft",,"$944,941 ","$898,000 - $992,000","-$2,697 (-0.3 %)"
"25504 85th Ave, Queens, NY 11001",Sold 10/21/2019,"$621,000 ",4 bds,#NAME?,"1,095 sqft",Single Family,1945,1945,Radiant,,Attached Garage,"4,085 sqft",,"$620,560 ","$565,000 - $683,000",-$358 (-0.1 %)
"181 E 65th St APT 29A, New York, NY 10065",Sold 10/21/2019,$8.30M,4 bds,4 ba,"2,940 sqft",Condo,2000,2000,,Central,1 space,"$5,451/month",,"$8,263,273 ",$7.85M - $8.76M,"+$116,543 (+1.4 %)"
"82138 Country Pointe Cir, Jamaica, NY 11427",Sold 10/21/2019,"$860,000 ",5 bds,4 ba,"2,200 sqft",Multi Family,2002,,Other,,,,Great solar potentialSun Number™: 87.01,"$859,391 ","$782,000 - $945,000","-$36,111 (-4.0 %)"
"2228 Saint Raymond Ave, Bronx, NY 10462",Sold 10/21/2019,"$705,000 ",6 bds,2 ba,"1,656 sqft",Multi Family,1901,1901,,,,,Limited solar potentialSun Number™: 57.4,"$709,645 ","$639,000 - $788,000",-$590 (-0.1 %)
"261 Ridge Rd, Little Neck, NY 11363",Sold 10/21/2019,$2.11M,4 bds,4 ba,"3,700 sqft",Single Family,1930,1930,Other,Central,Attached Garage,"5,998 sqft",,"$2,173,901 ",$2.02M - $2.30M,"-$1,102 (-0.1 %)"
"4519 171st Pl, Flushing, NY 11358",Sold 10/21/2019,$1.07M,5 bds,3 ba,"4,360 sqft",Multi Family,1925,1925,Other,,,,Great solar potentialSun Number™: 83.81,"$1,073,926 ","$988,000 - $1.17M","-$4,598 (-0.4 %)"
"86 Christopher St, New York, NY 10014",Sold 10/21/2019,$5.50M,6 bds,4 ba,"3,587 sqft",Townhouse,1920,1920,,,,"1,100 sqft",,"$5,475,663 ",$5.20M - $5.80M,"-$157,999 (-2.8 %)"
"156-06 33rd Ave, Flushing, NY 11354",Sold 10/21/2019,$1.60M,4 bds,3 ba,"7,625 sqft",Single Family,1955,,Other,,4 spaces,"7,625 sqft",,"$1,598,868 ",$1.45M - $1.76M,"-$9,391 (-0.6 %)"
"326 Madison St, Brooklyn, NY 11216",,"$975,000 ",5 bds,2.5 ba,"1,689 sqft",Townhouse,1915,1915,Other,,,"1,250 sqft",Great solar potentialSun Number™: 75.05,"$974,045 ","$925,000 - $1.02M","-$12,716 (-1.3 %)"
"1917 E 52nd St, Brooklyn, NY 11234",Sold 10/18/2019,"$620,000 ",4 bds,2.5 ba,"1,764 sqft",Multi Family,1950,1950,,,,,Great solar potentialSun Number™: 80.65,"$619,393 ","$588,000 - $650,000","+$19,647 (+3.3 %)"
"14447 230th St, Springfield Gardens, NY 11413",Sold 10/18/2019,"$469,000 ",4 bds,2 ba,"1,500 sqft",Single Family,1930,,Other,,2 spaces,"3,001 sqft",,"$482,930 ","$439,000 - $531,000","+$20,707 (+4.5 %)"
"412 Ridgewood Ave, Staten Island, NY 10312",Sold 10/18/2019,"$530,000 ",4 bds,3 ba,"1,640 sqft",Single Family,1970,1970,Forced air,Central,Attached Garage,"3,049 sqft",,"$529,743 ","$487,000 - $577,000","-$13,534 (-2.5 %)"
"1680 S Railroad Ave, Staten Island, NY 10306",Sold 10/18/2019,"$730,000 ",5 bds,3 ba,"2,200 sqft",Multi Family,1975,1975,Forced air,Central,Attached Garage,,,"$749,955 ","$690,000 - $817,000","+$10,733 (+1.5 %)"
"65 Parkinson Ave, Staten Island, NY 10305",Sold 10/18/2019,"$830,000 ",6 bds,3 ba,"3,563 sqft",Single Family,1941,,Gas,,"Off street, Attached Garage","5,000 sqft",Candidate for a community solar programSun Number™: 23,"$892,013 ","$847,000 - $937,000","+$26,902 (+3.1 %)"
"3172 Fenton Ave, Bronx, NY 10469",Sold 10/18/2019,"$529,000 ",5 bds,2 ba,"1,768 sqft",Townhouse,1945,,Forced air,Central,Attached Garage,"2,500 sqft","Sewer:,Municipal,WaterSource:,Municipal,Great solar potentialSun Number™: 93.4","$531,976 ","$479,000 - $590,000","+$8,566 (+1.6 %)"
"202 Livermore Ave, Staten Island, NY 10314",Sold 10/18/2019,"$600,000 ",4 bds,2.25 ba,"1,886 sqft",Single Family,1899,1899,Gas,,Attached Garage,"3,598 sqft",Candidate for a community solar programSun Number™: 23.02,"$599,709 ","$552,000 - $654,000","-$6,660 (-1.1 %)"
"1717 62nd St, Brooklyn, NY 11204",Sold 10/18/2019,$1.66M,7 bds,4 ba,"3,212 sqft",Single Family,1931,1931,,,,"2,500 sqft",,"$1,732,496 ",$1.54M - $1.94M,"+$39,694 (+2.3 %)"
